"","municipio.x","semana_epidemio","casos","confirmados","incidencia","obitos","letalidade","municipio.y","pop","mun"
"1771","BONITO",13,1,0,0,0,0,"BONITO","38117","Bonito"
"1772","BONITO",14,2,0,0,0,0,"BONITO","38117","Bonito"
"1773","BONITO",15,4,1,1e-05,1,1e-05,"BONITO","38117","Bonito"
"1774","BONITO",16,2,1,1e-05,0,0,"BONITO","38117","Bonito"
"1775","BONITO",17,9,3,3e-05,3,3e-05,"BONITO","38117","Bonito"
"1776","BONITO",18,13,5,5e-05,1,1e-05,"BONITO","38117","Bonito"
"1777","BONITO",19,9,5,5e-05,1,1e-05,"BONITO","38117","Bonito"
"1778","BONITO",20,19,9,9e-05,2,2e-05,"BONITO","38117","Bonito"
"1779","BONITO",21,37,13,0.00013,1,1e-05,"BONITO","38117","Bonito"
"1780","BONITO",22,40,18,0.00018,1,1e-05,"BONITO","38117","Bonito"
"1781","BONITO",23,60,20,2e-04,1,1e-05,"BONITO","38117","Bonito"
"1782","BONITO",24,40,14,0.00014,1,1e-05,"BONITO","38117","Bonito"
"1783","BONITO",25,33,12,0.00012,1,1e-05,"BONITO","38117","Bonito"
"1784","BONITO",26,29,18,0.00018,4,4e-05,"BONITO","38117","Bonito"
"1785","BONITO",27,95,23,0.00023,1,1e-05,"BONITO","38117","Bonito"
"1786","BONITO",28,144,39,0.00039,1,1e-05,"BONITO","38117","Bonito"
"1787","BONITO",29,79,21,0.00021,2,2e-05,"BONITO","38117","Bonito"
"1788","BONITO",30,74,35,0.00035,0,0,"BONITO","38117","Bonito"
"1789","BONITO",31,45,22,0.00022,2,2e-05,"BONITO","38117","Bonito"
"1790","BONITO",32,84,28,0.00028,1,1e-05,"BONITO","38117","Bonito"
"1791","BONITO",33,70,14,0.00014,0,0,"BONITO","38117","Bonito"
"1792","BONITO",34,54,12,0.00012,0,0,"BONITO","38117","Bonito"
"1793","BONITO",35,59,9,9e-05,0,0,"BONITO","38117","Bonito"
"1794","BONITO",36,105,7,7e-05,0,0,"BONITO","38117","Bonito"
"1795","BONITO",37,43,5,5e-05,0,0,"BONITO","38117","Bonito"
"1796","BONITO",38,31,3,3e-05,0,0,"BONITO","38117","Bonito"
"1797","BONITO",39,84,8,8e-05,0,0,"BONITO","38117","Bonito"
"1798","BONITO",40,94,6,6e-05,0,0,"BONITO","38117","Bonito"
"1799","BONITO",41,19,0,0,0,0,"BONITO","38117","Bonito"
"1800","BONITO",42,41,6,6e-05,0,0,"BONITO","38117","Bonito"
"1801","BONITO",43,43,7,7e-05,0,0,"BONITO","38117","Bonito"
"1802","BONITO",44,45,6,6e-05,1,1e-05,"BONITO","38117","Bonito"
"1803","BONITO",45,54,9,9e-05,0,0,"BONITO","38117","Bonito"
"1804","BONITO",46,32,4,4e-05,0,0,"BONITO","38117","Bonito"
"1805","BONITO",47,46,6,6e-05,0,0,"BONITO","38117","Bonito"
"1806","BONITO",48,77,10,1e-04,0,0,"BONITO","38117","Bonito"
"1807","BONITO",49,44,4,4e-05,0,0,"BONITO","38117","Bonito"
"1808","BONITO",50,56,6,6e-05,1,1e-05,"BONITO","38117","Bonito"
"1809","BONITO",51,37,7,7e-05,0,0,"BONITO","38117","Bonito"
"1810","BONITO",52,57,11,0.00011,0,0,"BONITO","38117","Bonito"
"1811","BONITO",53,36,8,8e-05,1,1e-05,"BONITO","38117","Bonito"
"1812","BONITO",54,38,10,1e-04,0,0,"BONITO","38117","Bonito"
"1813","BONITO",55,53,13,0.00013,0,0,"BONITO","38117","Bonito"
"1814","BONITO",56,77,23,0.00023,0,0,"BONITO","38117","Bonito"
"1815","BONITO",57,28,8,8e-05,1,1e-05,"BONITO","38117","Bonito"
"1816","BONITO",58,60,25,0.00025,0,0,"BONITO","38117","Bonito"
"1817","BONITO",59,13,3,3e-05,0,0,"BONITO","38117","Bonito"
"1818","BONITO",60,60,8,8e-05,0,0,"BONITO","38117","Bonito"
"1819","BONITO",61,18,7,7e-05,0,0,"BONITO","38117","Bonito"
"1820","BONITO",62,16,3,3e-05,0,0,"BONITO","38117","Bonito"
"1821","BONITO",63,29,7,7e-05,0,0,"BONITO","38117","Bonito"
"1822","BONITO",64,65,17,0.00017,0,0,"BONITO","38117","Bonito"
"1823","BONITO",65,70,5,5e-05,0,0,"BONITO","38117","Bonito"
"1824","BONITO",66,58,6,6e-05,2,2e-05,"BONITO","38117","Bonito"
"1825","BONITO",67,66,13,0.00013,0,0,"BONITO","38117","Bonito"
"1826","BONITO",68,32,9,9e-05,0,0,"BONITO","38117","Bonito"
"1827","BONITO",69,60,13,0.00013,0,0,"BONITO","38117","Bonito"
"1828","BONITO",70,83,29,0.00029,0,0,"BONITO","38117","Bonito"
"1829","BONITO",71,123,43,0.00043,0,0,"BONITO","38117","Bonito"
"1830","BONITO",72,131,38,0.00038,0,0,"BONITO","38117","Bonito"
"1831","BONITO",73,97,41,0.00041,1,1e-05,"BONITO","38117","Bonito"
"1832","BONITO",74,226,79,0.00079,1,1e-05,"BONITO","38117","Bonito"
"1833","BONITO",75,109,40,4e-04,1,1e-05,"BONITO","38117","Bonito"
"1834","BONITO",76,183,60,6e-04,1,1e-05,"BONITO","38117","Bonito"
"1835","BONITO",77,127,36,0.00036,0,0,"BONITO","38117","Bonito"
"1836","BONITO",78,11,4,4e-05,0,0,"BONITO","38117","Bonito"
"1837","BONITO",79,7,3,3e-05,0,0,"BONITO","38117","Bonito"
"1838","BREJAO",12,2,0,0,1,1e-05,"BREJAO","8987","Brejão"
"1839","BREJAO",15,1,0,0,0,0,"BREJAO","8987","Brejão"
"1840","BREJAO",19,1,0,0,0,0,"BREJAO","8987","Brejão"
"1841","BREJAO",20,2,0,0,0,0,"BREJAO","8987","Brejão"
"1842","BREJAO",21,3,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1843","BREJAO",22,4,0,0,0,0,"BREJAO","8987","Brejão"
"1844","BREJAO",23,7,7,7e-05,0,0,"BREJAO","8987","Brejão"
"1845","BREJAO",24,4,2,2e-05,1,1e-05,"BREJAO","8987","Brejão"
"1846","BREJAO",25,1,0,0,0,0,"BREJAO","8987","Brejão"
"1847","BREJAO",26,2,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1848","BREJAO",27,1,0,0,0,0,"BREJAO","8987","Brejão"
"1849","BREJAO",28,3,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1850","BREJAO",29,3,0,0,0,0,"BREJAO","8987","Brejão"
"1851","BREJAO",30,12,2,2e-05,0,0,"BREJAO","8987","Brejão"
"1852","BREJAO",31,14,4,4e-05,0,0,"BREJAO","8987","Brejão"
"1853","BREJAO",32,13,5,5e-05,0,0,"BREJAO","8987","Brejão"
"1854","BREJAO",33,19,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1855","BREJAO",34,14,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1856","BREJAO",35,11,2,2e-05,0,0,"BREJAO","8987","Brejão"
"1857","BREJAO",36,8,0,0,0,0,"BREJAO","8987","Brejão"
"1858","BREJAO",37,12,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1859","BREJAO",38,17,0,0,0,0,"BREJAO","8987","Brejão"
"1860","BREJAO",39,12,0,0,0,0,"BREJAO","8987","Brejão"
"1861","BREJAO",40,14,2,2e-05,0,0,"BREJAO","8987","Brejão"
"1862","BREJAO",41,11,0,0,0,0,"BREJAO","8987","Brejão"
"1863","BREJAO",42,21,5,5e-05,0,0,"BREJAO","8987","Brejão"
"1864","BREJAO",43,13,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1865","BREJAO",44,10,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1866","BREJAO",45,12,4,4e-05,0,0,"BREJAO","8987","Brejão"
"1867","BREJAO",46,9,5,5e-05,0,0,"BREJAO","8987","Brejão"
"1868","BREJAO",47,36,8,8e-05,0,0,"BREJAO","8987","Brejão"
"1869","BREJAO",48,33,9,9e-05,0,0,"BREJAO","8987","Brejão"
"1870","BREJAO",49,43,24,0.00024,0,0,"BREJAO","8987","Brejão"
"1871","BREJAO",50,31,12,0.00012,0,0,"BREJAO","8987","Brejão"
"1872","BREJAO",51,6,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1873","BREJAO",52,10,7,7e-05,0,0,"BREJAO","8987","Brejão"
"1874","BREJAO",53,11,6,6e-05,1,1e-05,"BREJAO","8987","Brejão"
"1875","BREJAO",54,7,2,2e-05,0,0,"BREJAO","8987","Brejão"
"1876","BREJAO",55,5,0,0,0,0,"BREJAO","8987","Brejão"
"1877","BREJAO",56,5,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1878","BREJAO",57,5,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1879","BREJAO",58,6,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1880","BREJAO",59,7,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1881","BREJAO",60,23,6,6e-05,0,0,"BREJAO","8987","Brejão"
"1882","BREJAO",61,8,2,2e-05,0,0,"BREJAO","8987","Brejão"
"1883","BREJAO",62,5,1,1e-05,0,0,"BREJAO","8987","Brejão"
"1884","BREJAO",63,21,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1885","BREJAO",64,25,13,0.00013,0,0,"BREJAO","8987","Brejão"
"1886","BREJAO",65,17,5,5e-05,0,0,"BREJAO","8987","Brejão"
"1887","BREJAO",66,14,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1888","BREJAO",67,10,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1889","BREJAO",68,5,0,0,0,0,"BREJAO","8987","Brejão"
"1890","BREJAO",69,27,15,0.00015,0,0,"BREJAO","8987","Brejão"
"1891","BREJAO",70,28,21,0.00021,0,0,"BREJAO","8987","Brejão"
"1892","BREJAO",71,54,43,0.00043,0,0,"BREJAO","8987","Brejão"
"1893","BREJAO",72,62,37,0.00037,0,0,"BREJAO","8987","Brejão"
"1894","BREJAO",73,99,54,0.00054,0,0,"BREJAO","8987","Brejão"
"1895","BREJAO",74,99,52,0.00052,1,1e-05,"BREJAO","8987","Brejão"
"1896","BREJAO",75,99,55,0.00055,0,0,"BREJAO","8987","Brejão"
"1897","BREJAO",76,38,17,0.00017,0,0,"BREJAO","8987","Brejão"
"1898","BREJAO",77,22,7,7e-05,0,0,"BREJAO","8987","Brejão"
"1899","BREJAO",78,7,3,3e-05,0,0,"BREJAO","8987","Brejão"
"1900","BREJINHO",13,6,0,0,0,0,"BREJINHO","7488","Brejinho"
"1901","BREJINHO",18,1,0,0,0,0,"BREJINHO","7488","Brejinho"
"1902","BREJINHO",19,2,0,0,0,0,"BREJINHO","7488","Brejinho"
"1903","BREJINHO",21,8,4,4e-05,0,0,"BREJINHO","7488","Brejinho"
"1904","BREJINHO",22,5,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1905","BREJINHO",23,16,5,5e-05,0,0,"BREJINHO","7488","Brejinho"
"1906","BREJINHO",24,16,7,7e-05,0,0,"BREJINHO","7488","Brejinho"
"1907","BREJINHO",25,32,7,7e-05,0,0,"BREJINHO","7488","Brejinho"
"1908","BREJINHO",26,18,0,0,0,0,"BREJINHO","7488","Brejinho"
"1909","BREJINHO",27,2,0,0,0,0,"BREJINHO","7488","Brejinho"
"1910","BREJINHO",28,68,1,1e-05,0,0,"BREJINHO","7488","Brejinho"
"1911","BREJINHO",29,70,2,2e-05,0,0,"BREJINHO","7488","Brejinho"
"1912","BREJINHO",30,45,17,0.00017,0,0,"BREJINHO","7488","Brejinho"
"1913","BREJINHO",31,28,7,7e-05,0,0,"BREJINHO","7488","Brejinho"
"1914","BREJINHO",32,15,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1915","BREJINHO",33,11,1,1e-05,0,0,"BREJINHO","7488","Brejinho"
"1916","BREJINHO",34,19,8,8e-05,0,0,"BREJINHO","7488","Brejinho"
"1917","BREJINHO",35,5,2,2e-05,0,0,"BREJINHO","7488","Brejinho"
"1918","BREJINHO",36,24,13,0.00013,0,0,"BREJINHO","7488","Brejinho"
"1919","BREJINHO",37,43,13,0.00013,1,1e-05,"BREJINHO","7488","Brejinho"
"1920","BREJINHO",38,51,15,0.00015,0,0,"BREJINHO","7488","Brejinho"
"1921","BREJINHO",39,57,14,0.00014,0,0,"BREJINHO","7488","Brejinho"
"1922","BREJINHO",40,38,13,0.00013,0,0,"BREJINHO","7488","Brejinho"
"1923","BREJINHO",41,34,10,1e-04,0,0,"BREJINHO","7488","Brejinho"
"1924","BREJINHO",42,38,13,0.00013,0,0,"BREJINHO","7488","Brejinho"
"1925","BREJINHO",43,34,4,4e-05,0,0,"BREJINHO","7488","Brejinho"
"1926","BREJINHO",44,26,12,0.00012,0,0,"BREJINHO","7488","Brejinho"
"1927","BREJINHO",45,44,14,0.00014,0,0,"BREJINHO","7488","Brejinho"
"1928","BREJINHO",46,31,15,0.00015,0,0,"BREJINHO","7488","Brejinho"
"1929","BREJINHO",47,54,15,0.00015,0,0,"BREJINHO","7488","Brejinho"
"1930","BREJINHO",48,46,13,0.00013,0,0,"BREJINHO","7488","Brejinho"
"1931","BREJINHO",49,63,32,0.00032,0,0,"BREJINHO","7488","Brejinho"
"1932","BREJINHO",50,61,19,0.00019,1,1e-05,"BREJINHO","7488","Brejinho"
"1933","BREJINHO",51,66,18,0.00018,1,1e-05,"BREJINHO","7488","Brejinho"
"1934","BREJINHO",52,69,15,0.00015,0,0,"BREJINHO","7488","Brejinho"
"1935","BREJINHO",53,12,1,1e-05,0,0,"BREJINHO","7488","Brejinho"
"1936","BREJINHO",54,26,4,4e-05,0,0,"BREJINHO","7488","Brejinho"
"1937","BREJINHO",55,28,4,4e-05,0,0,"BREJINHO","7488","Brejinho"
"1938","BREJINHO",56,27,5,5e-05,0,0,"BREJINHO","7488","Brejinho"
"1939","BREJINHO",57,41,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1940","BREJINHO",58,36,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1941","BREJINHO",59,17,2,2e-05,0,0,"BREJINHO","7488","Brejinho"
"1942","BREJINHO",60,16,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1943","BREJINHO",61,22,6,6e-05,0,0,"BREJINHO","7488","Brejinho"
"1944","BREJINHO",62,43,9,9e-05,0,0,"BREJINHO","7488","Brejinho"
"1945","BREJINHO",63,23,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1946","BREJINHO",64,44,7,7e-05,0,0,"BREJINHO","7488","Brejinho"
"1947","BREJINHO",65,66,19,0.00019,0,0,"BREJINHO","7488","Brejinho"
"1948","BREJINHO",66,71,29,0.00029,1,1e-05,"BREJINHO","7488","Brejinho"
"1949","BREJINHO",67,665,85,0.00085,0,0,"BREJINHO","7488","Brejinho"
"1950","BREJINHO",68,95,32,0.00032,0,0,"BREJINHO","7488","Brejinho"
"1951","BREJINHO",69,56,21,0.00021,1,1e-05,"BREJINHO","7488","Brejinho"
"1952","BREJINHO",70,62,41,0.00041,1,1e-05,"BREJINHO","7488","Brejinho"
"1953","BREJINHO",71,61,27,0.00027,0,0,"BREJINHO","7488","Brejinho"
"1954","BREJINHO",72,29,10,1e-04,0,0,"BREJINHO","7488","Brejinho"
"1955","BREJINHO",73,16,6,6e-05,0,0,"BREJINHO","7488","Brejinho"
"1956","BREJINHO",74,3,1,1e-05,0,0,"BREJINHO","7488","Brejinho"
"1957","BREJINHO",75,12,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1958","BREJINHO",76,14,9,9e-05,0,0,"BREJINHO","7488","Brejinho"
"1959","BREJINHO",77,8,1,1e-05,0,0,"BREJINHO","7488","Brejinho"
"1960","BREJINHO",78,3,3,3e-05,0,0,"BREJINHO","7488","Brejinho"
"1961","BREJINHO",79,3,1,1e-05,0,0,"BREJINHO","7488","Brejinho"
"1962","BREJO DA MADRE DE DEUS",13,4,0,0,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1963","BREJO DA MADRE DE DEUS",14,1,0,0,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1964","BREJO DA MADRE DE DEUS",15,1,0,0,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1965","BREJO DA MADRE DE DEUS",16,1,0,0,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1966","BREJO DA MADRE DE DEUS",17,5,1,1e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1967","BREJO DA MADRE DE DEUS",18,4,1,1e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1968","BREJO DA MADRE DE DEUS",19,13,8,8e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1969","BREJO DA MADRE DE DEUS",20,26,24,0.00024,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1970","BREJO DA MADRE DE DEUS",21,56,43,0.00043,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1971","BREJO DA MADRE DE DEUS",22,159,68,0.00068,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1972","BREJO DA MADRE DE DEUS",23,119,62,0.00062,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1973","BREJO DA MADRE DE DEUS",24,107,37,0.00037,2,2e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1974","BREJO DA MADRE DE DEUS",25,67,23,0.00023,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1975","BREJO DA MADRE DE DEUS",26,126,65,0.00065,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1976","BREJO DA MADRE DE DEUS",27,158,95,0.00095,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1977","BREJO DA MADRE DE DEUS",28,200,106,0.00106,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1978","BREJO DA MADRE DE DEUS",29,102,66,0.00066,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1979","BREJO DA MADRE DE DEUS",30,135,56,0.00056,2,2e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1980","BREJO DA MADRE DE DEUS",31,131,56,0.00056,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1981","BREJO DA MADRE DE DEUS",32,156,69,0.00069,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1982","BREJO DA MADRE DE DEUS",33,163,73,0.00073,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1983","BREJO DA MADRE DE DEUS",34,113,38,0.00038,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1984","BREJO DA MADRE DE DEUS",35,79,33,0.00033,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1985","BREJO DA MADRE DE DEUS",36,62,19,0.00019,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1986","BREJO DA MADRE DE DEUS",37,108,27,0.00027,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1987","BREJO DA MADRE DE DEUS",38,76,16,0.00016,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1988","BREJO DA MADRE DE DEUS",39,66,14,0.00014,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1989","BREJO DA MADRE DE DEUS",40,53,6,6e-05,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1990","BREJO DA MADRE DE DEUS",41,49,7,7e-05,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1991","BREJO DA MADRE DE DEUS",42,53,7,7e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1992","BREJO DA MADRE DE DEUS",43,182,14,0.00014,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1993","BREJO DA MADRE DE DEUS",44,33,6,6e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1994","BREJO DA MADRE DE DEUS",45,59,13,0.00013,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1995","BREJO DA MADRE DE DEUS",46,37,8,8e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1996","BREJO DA MADRE DE DEUS",47,50,17,0.00017,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1997","BREJO DA MADRE DE DEUS",48,60,14,0.00014,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1998","BREJO DA MADRE DE DEUS",49,63,14,0.00014,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"1999","BREJO DA MADRE DE DEUS",50,66,24,0.00024,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2000","BREJO DA MADRE DE DEUS",51,63,21,0.00021,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2001","BREJO DA MADRE DE DEUS",52,23,8,8e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2002","BREJO DA MADRE DE DEUS",53,18,13,0.00013,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2003","BREJO DA MADRE DE DEUS",54,95,59,0.00059,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2004","BREJO DA MADRE DE DEUS",55,90,53,0.00053,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2005","BREJO DA MADRE DE DEUS",56,72,30,3e-04,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2006","BREJO DA MADRE DE DEUS",57,43,10,1e-04,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2007","BREJO DA MADRE DE DEUS",58,61,23,0.00023,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2008","BREJO DA MADRE DE DEUS",59,44,8,8e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2009","BREJO DA MADRE DE DEUS",60,63,31,0.00031,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2010","BREJO DA MADRE DE DEUS",61,68,30,3e-04,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2011","BREJO DA MADRE DE DEUS",62,48,21,0.00021,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2012","BREJO DA MADRE DE DEUS",63,106,55,0.00055,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2013","BREJO DA MADRE DE DEUS",64,69,25,0.00025,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2014","BREJO DA MADRE DE DEUS",65,78,28,0.00028,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2015","BREJO DA MADRE DE DEUS",66,109,63,0.00063,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2016","BREJO DA MADRE DE DEUS",67,153,51,0.00051,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2017","BREJO DA MADRE DE DEUS",68,66,31,0.00031,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2018","BREJO DA MADRE DE DEUS",69,80,27,0.00027,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2019","BREJO DA MADRE DE DEUS",70,129,55,0.00055,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2020","BREJO DA MADRE DE DEUS",71,185,75,0.00075,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2021","BREJO DA MADRE DE DEUS",72,137,51,0.00051,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2022","BREJO DA MADRE DE DEUS",73,174,59,0.00059,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2023","BREJO DA MADRE DE DEUS",74,121,43,0.00043,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2024","BREJO DA MADRE DE DEUS",75,67,37,0.00037,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2025","BREJO DA MADRE DE DEUS",76,162,13,0.00013,2,2e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2026","BREJO DA MADRE DE DEUS",77,153,6,6e-05,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2027","BREJO DA MADRE DE DEUS",78,84,8,8e-05,1,1e-05,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2028","BREJO DA MADRE DE DEUS",79,121,87,0.00087,0,0,"BREJO DA MADRE DE DEUS","51225","Brejo da Madre de Deus"
"2029","BUENOS AIRES",16,1,0,0,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2030","BUENOS AIRES",17,2,1,1e-05,1,1e-05,"BUENOS AIRES","13190","Buenos Aires"
"2031","BUENOS AIRES",18,4,2,2e-05,2,2e-05,"BUENOS AIRES","13190","Buenos Aires"
"2032","BUENOS AIRES",19,5,4,4e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2033","BUENOS AIRES",20,7,3,3e-05,2,2e-05,"BUENOS AIRES","13190","Buenos Aires"
"2034","BUENOS AIRES",21,7,5,5e-05,1,1e-05,"BUENOS AIRES","13190","Buenos Aires"
"2035","BUENOS AIRES",22,8,5,5e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2036","BUENOS AIRES",23,5,5,5e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2037","BUENOS AIRES",24,5,3,3e-05,1,1e-05,"BUENOS AIRES","13190","Buenos Aires"
"2038","BUENOS AIRES",25,9,7,7e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2039","BUENOS AIRES",26,5,2,2e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2040","BUENOS AIRES",27,3,1,1e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2041","BUENOS AIRES",28,3,0,0,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2042","BUENOS AIRES",29,7,4,4e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2043","BUENOS AIRES",30,5,2,2e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2044","BUENOS AIRES",31,3,1,1e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2045","BUENOS AIRES",32,11,1,1e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2046","BUENOS AIRES",33,4,1,1e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2047","BUENOS AIRES",34,3,1,1e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2048","BUENOS AIRES",35,7,4,4e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2049","BUENOS AIRES",36,9,3,3e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2050","BUENOS AIRES",37,7,2,2e-05,0,0,"BUENOS AIRES","13190","Buenos Aires"
"2051","BUENOS AIRES",38,2,0,0,0,0,"BUENOS AIRES","13190","Buenos Aires"
